id,askingMemberId,askingMember,house,memberHasInterest,dateTabled,dateForAnswer,uin,questionText,answeringBodyId,answeringBodyName,isWithdrawn,isNamedDay,groupedQuestions,answerIsHolding,answerIsCorrection,answeringMemberId,answeringMember,correctingMemberId,correctingMember,dateAnswered,answerText,originalAnswerText,comparableAnswerText,dateAnswerCorrected,dateHoldingAnswer,attachmentCount,heading,attachments,groupedQuestionsDates,twfy_id,person_name,url,__index_level_0__
1688563,4463,,Commons,true,2024-02-08T00:00:00,2024-02-19T00:00:00,13747,"To ask the Secretary of State for Energy Security and Net Zero, whether all (a) buildings and (b) workplaces staff from their Department occupy have a suitable and sufficient risk assessment under Section 3 of the Management of Health and Safety at Work R",215,Department for Energy Security and Net Zero,false,false,[],false,false,1482.0,,,,2024-02-21T00:00:00,"The Department works with the Government Property Agency, who acts as landlord for the Department’s estate, to ensure that all workplaces and buildings its staff occupy have a sufficient risk assessment.","","",,,0,Department for Energy Security and Net Zero: Health and Safety,[],[],25306,Chris Stephens,https://questions-statements.parliament.uk/written-questions/detail/2024-02-08/13747/,23928
1688663,4453,,Commons,true,2024-02-08T00:00:00,2024-02-19T00:00:00,13792,"To ask the Minister of State, Foreign, Commonwealth and Development Office, what information he holds on (a) arms exports originating from factories owned by Rafael Defense Systems Ltd and (b) whether such exports have been used by the Israeli military in",208,"Foreign, Commonwealth and Development Office",false,true,[],false,false,4531.0,,,,2024-02-20T00:00:00,The export of strategic goods is controlled by export licensing and the government publishes data on its export licensing decisions: https://www.gov.uk/guidance/strategic-export-controls-licensing-dataLicences. We continue to monitor closely the situation...,"","",,,0,Rafael Advanced Defense Systems: Arms Trade,[],[],25341,Tommy Sheppard,https://questions-statements.parliament.uk/written-questions/detail/2024-02-08/13792/,23947
1688576,4463,,Commons,true,2024-02-08T00:00:00,2024-02-19T00:00:00,13760,"To ask the Secretary of State for Scotland, whether all (a) buildings and (b) workplaces staff from their Department occupy have a suitable and sufficient risk assessment under Section 3 of the Management of Health and Safety at Work Regulations 1999.",2,Scotland Office,false,false,[],false,false,4619.0,,,,2024-02-20T00:00:00,Yes; all buildings and workplaces that staff from the Scotland Office occupy have a suitable and sufficient risk assessment under Section 3 of the Management of Health and Safety at Work Regulations 1999.,"","",,,0,Scotland Office: Health and Safety,[],[],25306,Chris Stephens,https://questions-statements.parliament.uk/written-questions/detail/2024-02-08/13760/,23961
1688575,4463,,Commons,true,2024-02-08T00:00:00,2024-02-19T00:00:00,13759,"To ask the Secretary of State for Northern Ireland, whether all (a) buildings and (b) workplaces staff from their Department occupy have a suitable and sufficient risk assessment under Section 3 of the Management of Health and Safety at Work Regulations 1",21,Northern Ireland Office,false,false,[],false,false,4064.0,,,,2024-02-20T00:00:00,"The Northern Ireland Office is co-located in two locations in London and Belfast, and these sites are managed by other government departments. The Northern Ireland Office follows Ministry of Justice policy, which complies with Health and Safety legislatio...","","",,,0,Northern Ireland Office: Health and Safety,[],[],25306,Chris Stephens,https://questions-statements.parliament.uk/written-questions/detail/2024-02-08/13759/,23962
1688565,4463,,Commons,true,2024-02-08T00:00:00,2024-02-19T00:00:00,13749,"To ask the Secretary of State for Levelling Up, Housing and Communities, whether all (a) buildings and (b) workplaces staff from their Department occupy have a suitable and sufficient risk assessment under Section 3 of the Management of Health and Safety ",211,"Department for Levelling Up, Housing and Communities",false,false,[],false,false,4494.0,,,,2024-02-20T00:00:00,The Department currently occupies 22 buildings which the Government Property Agency manages on a day to day basis on its behalf. GPA responsibilities include ensuring that statutory health and safety requirements in relation to the buildings are met. GPA ...,"","",,,0,"Department for Levelling Up, Housing and Communities: Health and Safety",[],[],25306,Chris Stephens,https://questions-statements.parliament.uk/written-questions/detail/2024-02-08/13749/,23965
1688567,4463,,Commons,true,2024-02-08T00:00:00,2024-02-19T00:00:00,13751,"To ask the Secretary of State for Transport, whether all (a) buildings and (b) workplaces staff from their Department occupy have a suitable and sufficient risk assessment under Section 3 of the Management of Health and Safety at Work Regulations 1999.",27,Department for Transport,false,false,[],false,false,4801.0,,,,2024-02-20T00:00:00,All buildings and workplaces have a risk assessment in place. These are reviewed at suitable intervals or when any changes are made to the infrastructure or working practices.  ,"","",,,0,Department for Transport: Health and Safety,[],[],25306,Chris Stephens,https://questions-statements.parliament.uk/written-questions/detail/2024-02-08/13751/,23972
1688559,4463,,Commons,true,2024-02-08T00:00:00,2024-02-19T00:00:00,13743,"To ask the Minister for the Cabinet Office, whether all (a) buildings and (b) workplaces staff from their Department occupy have a suitable and sufficient risk assessment under Section 3 of the Management of Health and Safety at Work Regulations 1999.",53,Cabinet Office,false,true,[],false,false,4613.0,,,,2024-02-19T00:00:00,"Yes, all buildings and workplaces staff from Cabinet Office occupy have a suitable and sufficient risk assessment under Section 3 of the Management of Health and Safety at Work Regulations 1999.","","",,,0,Cabinet Office: Health and Safety,[],[],25306,Chris Stephens,https://questions-statements.parliament.uk/written-questions/detail/2024-02-08/13743/,24049
1688574,4463,,Commons,true,2024-02-08T00:00:00,2024-02-19T00:00:00,13758,"To ask the Secretary of State for Justice, whether all (a) buildings and (b) workplaces staff from their Department occupy have a suitable and sufficient risk assessment under Section 3 of the Management of Health and Safety at Work Regulations 1999.",54,Ministry of Justice,false,false,[],false,false,4004.0,,,,2024-02-19T00:00:00,"The Ministry of Justice has a Health and Safety policy and Occupational Health and Safety Management System in place, which requires suitable and sufficient risk assessments to ensure all occupational health and safety hazards and risks are adequately ide...","","",,,0,Ministry of Justice: Health and Safety,[],[],25306,Chris Stephens,https://questions-statements.parliament.uk/written-questions/detail/2024-02-08/13758/,24056
1688572,4463,,Commons,true,2024-02-08T00:00:00,2024-02-19T00:00:00,13756,"To ask the Secretary of State for the Home Department, whether all (a) buildings and (b) workplaces staff from their Department occupy have a suitable and sufficient risk assessment under Section 3 of the Management of Health and Safety at Work Regulation",1,Home Office,false,true,[],false,false,4503.0,,,,2024-02-19T00:00:00,"Yes, the Home Office has a Health and Safety and Fire Management system within which risk assessments are conducted and reviewed appropriately for our buildings and people.The Home Office seeks to comply with all UK Health, Safety and Fire Safety statutor...","","",,,0,Home Office: Health and Safety,[],[],25306,Chris Stephens,https://questions-statements.parliament.uk/written-questions/detail/2024-02-08/13756/,24059
1688548,4864,,Commons,true,2024-02-08T00:00:00,2024-02-19T00:00:00,13823,"To ask the Secretary of State for the Home Department, how many care providers lost their sponsorship license in each quarter since October 2023.",1,Home Office,false,true,[13821],false,false,4369.0,,,,2024-02-19T00:00:00,"The Home Office does not publish data that would cover these requests.However, care workers who are currently sponsored by non-CQC-registered providers will be able to continue working for those providers after the upcoming rules change.","","",,,0,Visas: Health Services and Social Services,[],"[{'dateTabled': 2024-02-08T00:00:00, 'questionUin': 13821}]",25908,Olivia Blake,https://questions-statements.parliament.uk/written-questions/detail/2024-02-08/13823/,24061
1688546,4864,,Commons,true,2024-02-08T00:00:00,2024-02-19T00:00:00,13821,"To ask the Secretary of State for the Home Department, how many care workers on the Health and Social Care visa are employed by visa sponsors who are (a) registered with the Care Quality Commission and (b) not registered with the Care Quality Commission.",1,Home Office,false,true,[13823],false,false,4369.0,,,,2024-02-19T00:00:00,"The Home Office does not publish data that would cover these requests.However, care workers who are currently sponsored by non-CQC-registered providers will be able to continue working for those providers after the upcoming rules change.","","",,,0,Visas: Care Workers,[],"[{'dateTabled': 2024-02-08T00:00:00, 'questionUin': 13823}]",25908,Olivia Blake,https://questions-statements.parliament.uk/written-questions/detail/2024-02-08/13821/,24062
1688547,4864,,Commons,true,2024-02-08T00:00:00,2024-02-19T00:00:00,13822,"To ask the Secretary of State for the Home Department, what steps his Department is taking to ensure that workers with the Health and Social Care visa are supported to find alternative work if their sponsor has had their licence revoked.",1,Home Office,false,true,[],false,false,4369.0,,,,2024-02-19T00:00:00,UKVI Compliance Command work with local authorities and the Association of Adult Social Care Directors.Relevant authorities receive prior notification of suspended and revoked sponsors and the numbers of workers affected by a compliance action.This allows...,"","",,,0,Visas: Health Services and Social Services,[],[],25908,Olivia Blake,https://questions-statements.parliament.uk/written-questions/detail/2024-02-08/13822/,24064
1688553,4453,,Commons,true,2024-02-08T00:00:00,2024-02-19T00:00:00,13708,"To ask the Secretary of State for the Home Department, whether he has had discussions with his Scottish counterpart on minimum unit pricing for alcohol.",1,Home Office,false,true,[],false,false,4503.0,,,,2024-02-19T00:00:00,The Government notes the recent outcome report from Public Health Scotland on minimum unit pricing for alcohol. The Government will continue to monitor emerging evidence relating to minimum unit pricing with interest.,"","",,,0,Alcoholic Drinks: Scotland,[],[],25341,Tommy Sheppard,https://questions-statements.parliament.uk/written-questions/detail/2024-02-08/13708/,24069
1688577,4463,,Commons,true,2024-02-08T00:00:00,2024-02-19T00:00:00,13761,"To ask the Secretary of State for Wales, whether all (a) buildings and (b) workplaces staff from their Department occupy have a suitable and sufficient risk assessment under Section 3 of the Management of Health and Safety at Work Regulations 1999.",28,Wales Office,false,false,[],false,false,1545.0,,,,2024-02-19T00:00:00,All buildings and workplaces occupied by staff from my Department have a suitable and sufficient risk assessment under Section 3 of the Management of Health and Safety at Work Regulations 1999 in place.,"","",,,0,Wales Office: Health and Safety,[],[],25306,Chris Stephens,https://questions-statements.parliament.uk/written-questions/detail/2024-02-08/13761/,24071
1688568,4463,,Commons,true,2024-02-08T00:00:00,2024-02-19T00:00:00,13752,"To ask the Secretary of State for Work and Pensions, whether all (a) buildings and (b) workplaces staff from their Department occupy have a suitable and sufficient risk assessment under Section 3 of the Management of Health and Safety at Work Regulations ",29,Department for Work and Pensions,false,true,[],false,false,3926.0,,,,2024-02-19T00:00:00,"The Department for Work and Pensions has suitable and sufficient risk assessments in place across the Department in accordance with Section 3 of the Management of Health and Safety at Work Regulations 1999. There is a suite of generic risk assessments, wh...","","",,,0,Department for Work and Pensions: Health and Safety,[],[],25306,Chris Stephens,https://questions-statements.parliament.uk/written-questions/detail/2024-02-08/13752/,24092
1688667,4453,,Commons,true,2024-02-08T00:00:00,2024-02-19T00:00:00,13796,"To ask the Secretary of State for Business and Trade, whether she has received legal advice on the operations of Rafael Advanced Defense Systems Ltd at sites in the UK; and if she will conduct a review to ensure that imports and exports of arms and compon",214,Department for Business and Trade,false,true,[],false,false,1526.0,,,,2024-02-19T00:00:00,"All export licence applications are assessed on a case-by-case basis against our Strategic Export Licensing Criteria, including with regard to international humanitarian law. All licences are kept under careful and continual review and the Government is a...","","",,,0,Rafael Advanced Defense Systems: Arms Trade,[],[],25341,Tommy Sheppard,https://questions-statements.parliament.uk/written-questions/detail/2024-02-08/13796/,24179
1688569,4463,,Commons,true,2024-02-08T00:00:00,2024-02-19T00:00:00,13753,"To ask the Secretary of State for Health and Social Care, whether all (a) buildings and (b) workplaces staff from their Department occupy have a suitable and sufficient risk assessment under Section 3 of the Management of Health and Safety at Work Regulat",17,Department of Health and Social Care,false,true,[],false,false,4044.0,,,,2024-02-19T00:00:00,The Department has suitable risk assessments for activities that are undertaken by its staff in our workplaces.,"","",,,0,Department of Health and Social Care: Health and Safety,[],[],25306,Chris Stephens,https://questions-statements.parliament.uk/written-questions/detail/2024-02-08/13753/,24223
1688570,4463,,Commons,true,2024-02-08T00:00:00,2024-02-19T00:00:00,13754,"To ask the Minister of State, Foreign, Commonwealth and Development Office, whether all (a) buildings and (b) workplaces staff from their Department occupy have a suitable and sufficient risk assessment under Section 3 of the Management of Health and Safe",208,"Foreign, Commonwealth and Development Office",false,true,[],false,false,4033.0,,,,2024-02-19T00:00:00,The FCDO UK estate complies with all relevant aspects of the Health and Safety at Work Act and all regulations derived from that Act including suitable welfare and workplace requirements.,"","",,,0,"Foreign, Commonwealth and Development Office: Health and Safety",[],[],25306,Chris Stephens,https://questions-statements.parliament.uk/written-questions/detail/2024-02-08/13754/,24258
1687757,4436,,Commons,true,2024-02-06T00:00:00,2024-02-08T00:00:00,13339,"To ask the Secretary of State for Health and Social Care, whether she plans to establish a patient care pathway for postural tachycardia syndrome.",17,Department of Health and Social Care,false,false,[13338],false,false,4044.0,,,,2024-02-14T00:00:00,"The Government has made no estimate of the number of diagnoses of postural tachycardia syndrome (PoTS), although we know that PoTS UK has estimated the prevalence of PoTS to be 0.2%. Further information on the estimated prevalence is available at the foll...","","",,,0,Postural Tachycardia Syndrome: Health Services,[],"[{'dateTabled': 2024-02-06T00:00:00, 'questionUin': 13338}]",25432,Cat Smith,https://questions-statements.parliament.uk/written-questions/detail/2024-02-06/13339/,24351
1687756,4436,,Commons,true,2024-02-06T00:00:00,2024-02-08T00:00:00,13338,"To ask the Secretary of State for Health and Social Care, what estimate she has made of the number of diagnoses of postural tachycardia syndrome since 2019.",17,Department of Health and Social Care,false,false,[13339],false,false,4044.0,,,,2024-02-14T00:00:00,"The Government has made no estimate of the number of diagnoses of postural tachycardia syndrome (PoTS), although we know that PoTS UK has estimated the prevalence of PoTS to be 0.2%. Further information on the estimated prevalence is available at the foll...","","",,,0,Postural Tachycardia Syndrome,[],"[{'dateTabled': 2024-02-06T00:00:00, 'questionUin': 13339}]",25432,Cat Smith,https://questions-statements.parliament.uk/written-questions/detail/2024-02-06/13338/,24352
1686774,4775,,Commons,true,2024-02-01T00:00:00,2024-02-05T00:00:00,12685,"To ask the Secretary of State for Health and Social Care, what assessment she has made of the availability of genomic testing.",17,Department of Health and Social Care,false,false,[],false,false,4044.0,,,,2024-02-09T00:00:00,"The National Genomic Test Directory defines which genomic tests must be delivered by the NHS Genomic Laboratory Hubs in England, as well as who is eligible for genomic testing. The directory currently covers testing for over 3,200 rare diseases and over 2...","","",,,0,Genomics: Screening,[],[],25907,Elliot Colburn,https://questions-statements.parliament.uk/written-questions/detail/2024-02-01/12685/,24799
1687531,1566,,Commons,true,2024-02-05T00:00:00,2024-02-08T00:00:00,13004,"To ask the Minister of State, Foreign, Commonwealth and Development Office, what assessment he has made of the potential merits of recognising Western Sahara as part of the Kingdom of Morocco.",208,"Foreign, Commonwealth and Development Office",false,true,[],false,false,4033.0,,,,2024-02-08T00:00:00,"The UK continues to support UN-led efforts to reach a just, lasting, and mutually acceptable political solution, based on compromise, which will provide for the self-determination of the people of Western Sahara. We strongly support the work of Staffan de...","","",,,0,Western Sahara: Politics and Government,[],[],11817,Daniel Kawczynski,https://questions-statements.parliament.uk/written-questions/detail/2024-02-05/13004/,24830
1686776,4775,,Commons,true,2024-02-01T00:00:00,2024-02-05T00:00:00,12687,"To ask the Secretary of State for Health and Social Care, if she will make an assessment of the implications for her policies of variations in access to genetic and genomic testing for cancer through the NHS Genomics Medicine Service; and what steps her D",17,Department of Health and Social Care,false,false,[],false,false,4044.0,,,,2024-02-08T00:00:00,"The seven NHS Genomic Medicine Service Alliances raise awareness of genomics among healthcare professionals and support delivery of equitable access to genomic testing, clinical genetics, and genomic counselling services. NHS England has also established ...","","",,,0,Cancer: Screening,[],[],25907,Elliot Colburn,https://questions-statements.parliament.uk/written-questions/detail/2024-02-01/12687/,24911
1686779,4775,,Commons,true,2024-02-01T00:00:00,2024-02-05T00:00:00,12690,"To ask the Secretary of State for Health and Social Care, if she will make an assessment of the impact of trends in average waiting times for biomarker and genomic testing on waiting times for cancer treatment.",17,Department of Health and Social Care,false,false,[],false,false,4044.0,,,,2024-02-08T00:00:00,NHS England has implemented capturing of Patient Level Contract Monitoring data across the National Health Service Genomic Laboratory Hubs (GLHs) to facilitate a national approach to reporting and validating activity data and turnaround times. This will e...,"","",,,0,Cancer: Medical Treatments,[],[],25907,Elliot Colburn,https://questions-statements.parliament.uk/written-questions/detail/2024-02-01/12690/,24916
1686775,4775,,Commons,true,2024-02-01T00:00:00,2024-02-05T00:00:00,12686,"To ask the Secretary of State for Health and Social Care, if she will take steps to ensure future NHS genomic testing publications include data on access to different cancer tests based on an individual's (a) ethnicity, (b) socioeconomic status and (c) ty",17,Department of Health and Social Care,false,false,[],false,false,4044.0,,,,2024-02-08T00:00:00,"National Health Service genomic testing activity data, collected from all seven NHS Genomic Laboratory Hubs, is available on the NHS England website. NHS England will continue to publish this data on a quarterly basis. The published data indicates the tot...","","",,,0,Genomics: Screening,[],[],25907,Elliot Colburn,https://questions-statements.parliament.uk/written-questions/detail/2024-02-01/12686/,24917
1699064,1500,,Commons,true,2024-03-26T00:00:00,2024-04-15T00:00:00,20560,"To ask the Minister of State, Foreign, Commonwealth and Development Office, what assessment he has made of the implications for his policies of the terror attack in the southern West Bank on 19 March 2024.",208,"Foreign, Commonwealth and Development Office",false,true,[],false,false,1211.0,,,,2024-04-18T00:00:00,"This terror attack serves as a reminder of the daily security challenges Israel faces. There can be no justification for such acts of violence. Every Israeli and Palestinian has the right to live in peace and security. As we have stated previously, for th...","","",,,0,West Bank: Terrorism,[],[],11500,Theresa Villiers,https://questions-statements.parliament.uk/written-questions/detail/2024-03-26/20560/,25227
1700661,1500,,Commons,true,2024-03-26T00:00:00,2024-04-18T00:00:00,902367,"To ask the Secretary of State for Culture, Media and Sport, what steps she is taking to encourage international events organisers to hold events in the UK.",217,"Department for Culture, Media and Sport",false,true,[],false,false,4647.0,,,,2024-04-18T00:00:00,"The UK has a strong track record of hosting international events.From the Women’s Euros to the Queen’s Platinum Jubilee, these events bring economic and social benefits across the country, and allow us to showcase the UK to the world. My department works ...","","",,,0,Events Industry,[],[],11500,Theresa Villiers,https://questions-statements.parliament.uk/written-questions/detail/2024-03-26/902367/,25320
1698530,4864,,Commons,true,2024-03-25T00:00:00,2024-04-15T00:00:00,20476,"To ask the Secretary of State for Education, how many and what proportion of alternative provision settings have dedicated space for (a) indoor and (b) outdoor physical education.",60,Department for Education,false,true,"[20474, 20475]",false,false,4761.0,,,,2024-04-15T00:00:00,"Although alternative provision (AP) settings are not required to follow the national curriculum, there is an expectation that they should aim to deliver a high-quality, broad and balanced curriculum, including physical education that responds to the needs...","","",,,0,Alternative Education: Physical Education,[],"[{'dateTabled': 2024-03-25T00:00:00, 'questionUin': 20474}, {'dateTabled': 2024-03-25T00:00:00, 'questionUin': 20475}]",25908,Olivia Blake,https://questions-statements.parliament.uk/written-questions/detail/2024-03-25/20476/,25531
1698529,4864,,Commons,true,2024-03-25T00:00:00,2024-04-15T00:00:00,20475,"To ask the Secretary of State for Education, what requirements are placed on alternative provision settings to deliver physical education.",60,Department for Education,false,true,"[20474, 20476]",false,false,4761.0,,,,2024-04-15T00:00:00,"Although alternative provision (AP) settings are not required to follow the national curriculum, there is an expectation that they should aim to deliver a high-quality, broad and balanced curriculum, including physical education that responds to the needs...","","",,,0,Alternative Education: Physical Education,[],"[{'dateTabled': 2024-03-25T00:00:00, 'questionUin': 20474}, {'dateTabled': 2024-03-25T00:00:00, 'questionUin': 20476}]",25908,Olivia Blake,https://questions-statements.parliament.uk/written-questions/detail/2024-03-25/20475/,25532
1698528,4864,,Commons,true,2024-03-25T00:00:00,2024-04-15T00:00:00,20474,"To ask the Secretary of State for Education, what steps she is taking to ensure all children and young people attending alternative provision settings are provided with access to high-quality physical education.",60,Department for Education,false,true,"[20475, 20476]",false,false,4761.0,,,,2024-04-15T00:00:00,"Although alternative provision (AP) settings are not required to follow the national curriculum, there is an expectation that they should aim to deliver a high-quality, broad and balanced curriculum, including physical education that responds to the needs...","","",,,0,Alternative Education: Physical Education,[],"[{'dateTabled': 2024-03-25T00:00:00, 'questionUin': 20475}, {'dateTabled': 2024-03-25T00:00:00, 'questionUin': 20476}]",25908,Olivia Blake,https://questions-statements.parliament.uk/written-questions/detail/2024-03-25/20474/,25533
1699044,4385,,Commons,true,2024-03-26T00:00:00,2024-04-15T00:00:00,20654,"To ask the Minister of State, Foreign, Commonwealth and Development Office, what representations he has made to the Israeli government since it announced it would open a new aid crossing into northern Gaza; and what steps he plans to take to help (a) prev",208,"Foreign, Commonwealth and Development Office",false,true,[],false,false,1211.0,,,,2024-04-15T00:00:00,"Palestinians are facing a devastating and growing humanitarian crisis. The UK is playing a leadership role in alleviating that suffering. We are doing everything we can to get more aid in as quickly as possible by land, sea and air. On 20 March, the Forei...","","",,,0,Gaza: Humanitarian Aid,[],[],25318,Philippa Whitford,https://questions-statements.parliament.uk/written-questions/detail/2024-03-26/20654/,25601
1699055,4385,,Commons,true,2024-03-26T00:00:00,2024-04-15T00:00:00,20655,"To ask the Minister of State, Foreign, Commonwealth and Development Office, if he will make an assessment of the potential merits of suspending the Government’s (a) trade agreements and (b) arms licenses with Israel.",208,"Foreign, Commonwealth and Development Office",false,true,[],false,false,1211.0,,,,2024-04-15T00:00:00,"The UK's strategic partnership with Israel includes trade. As the Secretary of State for Business and Trade told the House on 7 March, Israel remains a part of the FTA programme, negotiations continue, and she has recently discussed with the Israeli Minis...","","",,,0,Israel: Arms Trade,[],[],25318,Philippa Whitford,https://questions-statements.parliament.uk/written-questions/detail/2024-03-26/20655/,25899
1696453,1500,,Commons,true,2024-03-15T00:00:00,2024-03-19T00:00:00,18874,"To ask the Minister of State, Foreign, Commonwealth and Development Office, if he will make it his policy to change the travel advisory guidance on Israel so that areas not directly affected by the Gaza conflict are no longer classified as essential trave",208,"Foreign, Commonwealth and Development Office",false,false,[],false,false,1211.0,,,,2024-03-25T00:00:00,Travel advice is constantly under review and regularly updated. How the FCDO determines travel advice can be found at the dedicated gov.uk site:https://www.gov.uk/guidance/about-foreign-commonwealth-development-office-travel-advice#how-we-compile-travel-a...,"","",,,0,Israel: Travel Information,[],[],11500,Theresa Villiers,https://questions-statements.parliament.uk/written-questions/detail/2024-03-15/18874/,26761
1697187,4831,,Commons,true,2024-03-19T00:00:00,2024-03-25T00:00:00,19502,"To ask the Minister of State, Foreign, Commonwealth and Development Office, what discussions he has had with his counterpart in Colombia on the recent ceasefire with the ELN.",208,"Foreign, Commonwealth and Development Office",false,true,[],false,false,4033.0,,,,2024-03-25T00:00:00,"As penholder at the UN Security Council, the UK helped coordinate international support to expand the mandate of the UN Verification Mission in Colombia to verify the implementation of the ceasefire between the Colombian government and the National Libera...","","",,,0,Colombia: Ceasefires,[],[],25816,Ian Byrne,https://questions-statements.parliament.uk/written-questions/detail/2024-03-19/19502/,26986
1695882,4917,,Commons,true,2024-03-13T00:00:00,2024-03-15T00:00:00,18625,"To ask the Minister of State, Foreign, Commonwealth and Development Office, whether he has made an assessment of the potential implications for his policies of the statement by Amnesty International UK and other NGOs entitled UK Groups say Government’s Pu",208,"Foreign, Commonwealth and Development Office",false,false,[],false,false,1211.0,,,,2024-03-21T00:00:00,"The Government operates a robust and thorough assessment of licence applications against the Strategic Export Licensing Criteria, and we will not grant an export licence if to do so would be inconsistent with those Criteria. We regularly publish data on e...","","",,,0,Israel: Arms Trade,[],[],26020,Anum Qaisar,https://questions-statements.parliament.uk/written-questions/detail/2024-03-13/18625/,27238
1694963,1500,,Commons,true,2024-03-11T00:00:00,2024-03-13T00:00:00,17835,"To ask the Minister of State, Foreign, Commonwealth and Development Office, if he will make representations to his Sri Lankan counterpart on water pollution around the Channakan power plant in the north of Sri Lanka.",208,"Foreign, Commonwealth and Development Office",false,false,[],false,false,4531.0,,,,2024-03-19T00:00:00,"We are aware of the challenges Sri Lanka faces around water management and quality, particularly by communities in the Northern Province. The British High Commission Colombo regularly meets a range of stakeholders in the Northern Province to hear their ex...","","",,,0,Sri Lanka: Power Stations,[],[],11500,Theresa Villiers,https://questions-statements.parliament.uk/written-questions/detail/2024-03-11/17835/,27732
1695065,4110,,Commons,true,2024-03-11T00:00:00,2024-03-14T00:00:00,17878,"To ask the Secretary of State for Levelling Up, Housing and Communities, if he will take steps to publish a national policy statement on visitor attractions.",211,"Department for Levelling Up, Housing and Communities",false,true,[],false,false,4652.0,,,,2024-03-14T00:00:00,"The Government has committed to updating a number of National Policy Statements which will support the Government’s long-term ambitions to improve infrastructure, productivity and energy generation across the country.Whilst we do not have current plans to...","","",,,0,Tourism,[],[],24725,Karen Bradley,https://questions-statements.parliament.uk/written-questions/detail/2024-03-11/17878/,28380
1693218,4412,,Commons,true,2024-03-04T00:00:00,2024-03-06T00:00:00,16696,"To ask the Secretary of State for Health and Social Care, whether she has made an assessment of the potential impact of evidence-based digital mental health innovations on reducing waiting lists for child and adolescent services.",17,Department of Health and Social Care,false,false,[],false,false,4492.0,,,,2024-03-13T00:00:00,"To date, there has been no assessment made to determine the potential impact of evidence-based digital mental health innovations on reducing waiting lists for child and adolescent services. The National Institute for Health and Care Excellence has made re...","","",,,0,Mental Health Services: Children and Young People,[],[],25276,Lisa Cameron,https://questions-statements.parliament.uk/written-questions/detail/2024-03-04/16696/,28544
1693853,4025,,Commons,true,2024-03-05T00:00:00,2024-03-07T00:00:00,17116,"To ask the Secretary of State for Health and Social Care, when she expects a funding decision for the Early Aortic Repair in patients Needing Endovascular/Open Surgery for Type B Aortic Dissection (EARNEST) randomised trial, following a favourable opinion",17,Department of Health and Social Care,false,false,[],false,false,4044.0,,,,2024-03-12T00:00:00,The National Institute for Health and Care Research commissioned the Early Aortic Repair in patients Needing Endovascular/Open Surgery for Type B Aortic Dissection (EARNEST) trial to test the effectiveness of a surgical treatment for aortic dissection. NH...,"","",,,0,Heart Diseases: Clinical Trials,[],[],24821,Pauline Latham,https://questions-statements.parliament.uk/written-questions/detail/2024-03-05/17116/,28733
1694665,4864,,Commons,true,2024-03-07T00:00:00,2024-03-12T00:00:00,17694,"To ask the Secretary of State for the Home Department, what his planned timetable is for the implementation of sections 22-29 of the Illegal Migration Act 2023.",1,Home Office,false,true,"[17691, 17692, 17693]",false,false,4497.0,,,,2024-03-12T00:00:00,The Home Office published the Illegal Migration Bill (IMB) Equality Impact Assessment (EIA) on 10 May 2023. We are committed to taking the steps to ensure any potential impacts identified are appropriately mitigated when implementing the policy.Where an i...,"","",,,0,Asylum,[],"[{'dateTabled': 2024-03-07T00:00:00, 'questionUin': 17691}, {'dateTabled': 2024-03-07T00:00:00, 'questionUin': 17692}, {'dateTabled': 2024-03-07T00:00:00, 'questionUin': 17693}]",25908,Olivia Blake,https://questions-statements.parliament.uk/written-questions/detail/2024-03-07/17694/,28770
1694663,4864,,Commons,true,2024-03-07T00:00:00,2024-03-12T00:00:00,17692,"To ask the Secretary of State for the Home Department, if he will publish assessments of facilities that will accommodate potential victims of modern slavery ineligible for support under the Modern Slavery Victim Care Contract.",1,Home Office,false,true,"[17691, 17693, 17694]",false,false,4497.0,,,,2024-03-12T00:00:00,The Home Office published the Illegal Migration Bill (IMB) Equality Impact Assessment (EIA) on 10 May 2023. We are committed to taking the steps to ensure any potential impacts identified are appropriately mitigated when implementing the policy.Where an i...,"","",,,0,Slavery,[],"[{'dateTabled': 2024-03-07T00:00:00, 'questionUin': 17691}, {'dateTabled': 2024-03-07T00:00:00, 'questionUin': 17693}, {'dateTabled': 2024-03-07T00:00:00, 'questionUin': 17694}]",25908,Olivia Blake,https://questions-statements.parliament.uk/written-questions/detail/2024-03-07/17692/,28772
1693452,4656,,Commons,true,2024-03-04T00:00:00,2024-03-07T00:00:00,16868,"To ask the Minister of State, Foreign, Commonwealth and Development Office, what medical (a) equipment and (b) other aid the UK has sent to Gaza by equipment type.",208,"Foreign, Commonwealth and Development Office",false,true,[],false,false,1211.0,,,,2024-03-12T00:00:00,"We have tripled our overall aid commitment and are supporting NGO and UN partners to deliver medical aid and care in the Gaza Strip. This includes support for primary healthcare, trauma and emergency care services, disease surveillance and outbreak respon...","","",,,0,Gaza: Humanitarian Aid,[],[],25689,Layla Moran,https://questions-statements.parliament.uk/written-questions/detail/2024-03-04/16868/,28835
