id,askingMemberId,askingMember,house,memberHasInterest,dateTabled,dateForAnswer,uin,questionText,answeringBodyId,answeringBodyName,isWithdrawn,isNamedDay,groupedQuestions,answerIsHolding,answerIsCorrection,answeringMemberId,answeringMember,correctingMemberId,correctingMember,dateAnswered,answerText,originalAnswerText,comparableAnswerText,dateAnswerCorrected,dateHoldingAnswer,attachmentCount,heading,attachments,groupedQuestionsDates,twfy_id,person_name,url,__index_level_0__
1763282,5207,,Commons,true,2025-02-06T00:00:00,2025-02-10T00:00:00,29832,"To ask the Secretary of State for Health and Social Care, whether he has plans to extend funding for the Targeted Enhanced Recruitment Scheme for financial year 2025-26.",17,Department of Health and Social Care,false,false,[29833],false,false,4359.0,,,,2025-03-11T00:00:00,"731 places were available on the Targeted Enhanced Recruitment Scheme in 2023, while 777 places were available in 2024. The data is not available at integrated care board level.As set out on the NHS England website, a decision has been taken not to fund T...","","",,,0,General Practitioners: Recruitment,[],"[{'dateTabled': 2025-02-06T00:00:00, 'questionUin': 29833}]",26377,Clive Jones,https://questions-statements.parliament.uk/written-questions/detail/2025-02-06/29832/,64453
1779534,5207,,Commons,true,2025-02-27T00:00:00,2025-03-03T00:00:00,34482,"To ask the Secretary of State for Health and Social Care, what assessment he has made of the potential merits of including a dedicated chapter within the National Cancer Plan on children and young people.",17,Department of Health and Social Care,false,false,[],false,false,4981.0,,,,2025-03-10T00:00:00,"The structure of the National Cancer Plan document will be decided in due course. However, the plan will address the unique experiences of children and young people with cancer. To support this, on 4 February 2025, we relaunched the Children and Young Peo...","","",,,0,Cancer: Children and Young People,[],[],26377,Clive Jones,https://questions-statements.parliament.uk/written-questions/detail/2025-02-27/34482/,64605
1778974,5207,,Commons,true,2025-02-26T00:00:00,2025-03-03T00:00:00,34113,"To ask the Secretary of State for Health and Social Care, whether his Department is taking steps to ensure the National Cancer Plan includes prevention measures to help tackle the wider modifiable risk factors of cancer beyond smoking.",17,Department of Health and Social Care,false,false,[],false,false,4981.0,,,,2025-03-10T00:00:00,"My Rt Hon. Friend, the Secretary of State for Health and Social Care, has announced that a National Cancer Plan for England will be published this year.The Government recognises the importance of primary and secondary prevention within a holistic approach...","","",,,0,Cancer: Health Services,[],[],26377,Clive Jones,https://questions-statements.parliament.uk/written-questions/detail/2025-02-26/34113/,64606
1779507,5207,,Commons,true,2025-02-27T00:00:00,2025-03-03T00:00:00,34478,"To ask the Secretary of State for Health and Social Care, what assessment he has made of potential impact of levels of deprivation on the mortality rate among cholangiocarcinoma patients.",17,Department of Health and Social Care,false,false,[34477],false,false,4981.0,,,,2025-03-10T00:00:00,"We recognize that there are particular challenges for a number of different populations, particularly for people living in the most deprived areas of the country, and that this impacts incidence and mortality rates, including for those with cholangiocarci...","","",,,0,Bile Duct Cancer: Disadvantaged,[],"[{'dateTabled': 2025-02-27T00:00:00, 'questionUin': 34477}]",26377,Clive Jones,https://questions-statements.parliament.uk/written-questions/detail/2025-02-27/34478/,64638
1779506,5207,,Commons,true,2025-02-27T00:00:00,2025-03-03T00:00:00,34477,"To ask the Secretary of State for Health and Social Care, what assessment he has made of the potential impact of the level of deprivation on the incidence rate of cholangiocarcinoma.",17,Department of Health and Social Care,false,false,[34478],false,false,4981.0,,,,2025-03-10T00:00:00,"We recognize that there are particular challenges for a number of different populations, particularly for people living in the most deprived areas of the country, and that this impacts incidence and mortality rates, including for those with cholangiocarci...","","",,,0,Bile Duct Cancer: Disadvantaged,[],"[{'dateTabled': 2025-02-27T00:00:00, 'questionUin': 34478}]",26377,Clive Jones,https://questions-statements.parliament.uk/written-questions/detail/2025-02-27/34477/,64639
1779505,5207,,Commons,true,2025-02-27T00:00:00,2025-03-03T00:00:00,34476,"To ask the Secretary of State for Health and Social Care, if he will take steps to include cholangiocarcinoma in the target group of 75% of cancers diagnosed at stage one or two by 2028.",17,Department of Health and Social Care,false,false,[34475],false,false,4981.0,,,,2025-03-10T00:00:00,"Improving diagnosis rates and access to treatment are key priorities for the Government for all cancer types, including cholangiocarcinoma.To achieve this, we are improving public awareness of cancer signs and symptoms, streamlining referral routes, and i...","","",,,0,Bile Duct Cancer,[],"[{'dateTabled': 2025-02-27T00:00:00, 'questionUin': 34475}]",26377,Clive Jones,https://questions-statements.parliament.uk/written-questions/detail/2025-02-27/34476/,64684
1779503,5207,,Commons,true,2025-02-27T00:00:00,2025-03-03T00:00:00,34475,"To ask the Secretary of State for Health and Social Care, what steps he is taking with NHS England to help improve (a) early diagnosis rates of and (b) access to treatments for cholangiocarcinoma in the Buckinghamshire, Oxfordshire and West Berkshire Inte",17,Department of Health and Social Care,false,false,[34476],false,false,4981.0,,,,2025-03-10T00:00:00,"Improving diagnosis rates and access to treatment are key priorities for the Government for all cancer types, including cholangiocarcinoma.To achieve this, we are improving public awareness of cancer signs and symptoms, streamlining referral routes, and i...","","",,,0,Bile Duct Cancer: Thames Valley,[],"[{'dateTabled': 2025-02-27T00:00:00, 'questionUin': 34476}]",26377,Clive Jones,https://questions-statements.parliament.uk/written-questions/detail/2025-02-27/34475/,64685
1779508,5207,,Commons,true,2025-02-27T00:00:00,2025-03-03T00:00:00,34479,"To ask the Secretary of State for Health and Social Care, what steps he is taking to improve access to grant funding for cholangiocarcinoma research.",17,Department of Health and Social Care,false,false,[],false,false,4981.0,,,,2025-03-10T00:00:00,"The Department invests £1.6 billion each year in research through its research delivery arm, the National Institute for Health and Care Research (NIHR). NIHR research expenditure for all cancers was £133 million in 2023/24, reflecting its high priority. T...","","",,,0,Bile Duct Cancer: Research,[],[],26377,Clive Jones,https://questions-statements.parliament.uk/written-questions/detail/2025-02-27/34479/,64688
1779533,5207,,Commons,true,2025-02-27T00:00:00,2025-03-03T00:00:00,34481,"To ask the Secretary of State for Health and Social Care, whether he plans to include policies on rare cancer prognosis in the national cancer plan.",17,Department of Health and Social Care,false,false,[],false,false,4981.0,,,,2025-03-10T00:00:00,"My Rt Hon. Friend, the Secretary of State for Health and Social Care has announced that a National Cancer Plan for England will be published this year. The Prime Minister’s Health Mission sets the objective of building a National Health Service fit for th...","","",,,0,Rare Cancers,[],[],26377,Clive Jones,https://questions-statements.parliament.uk/written-questions/detail/2025-02-27/34481/,64689
1779552,5207,,Commons,true,2025-02-27T00:00:00,2025-03-03T00:00:00,34486,"To ask the Secretary of State for Health and Social Care, what assessment he has made of the effectiveness of existing cancer stages.",17,Department of Health and Social Care,false,false,[],false,false,4981.0,,,,2025-03-10T00:00:00,"Earlier diagnosis remains a key priority for the Government for stageable and non-stageable cancer types. For stageable cancers, there is a clear link between early staging and increased survival rates. Earlier diagnosis is also linked to better outcomes ...","","",,,0,Cancer,[],[],26377,Clive Jones,https://questions-statements.parliament.uk/written-questions/detail/2025-02-27/34486/,64693
1778975,5207,,Commons,true,2025-02-26T00:00:00,2025-03-03T00:00:00,34114,"To ask the Secretary of State for Health and Social Care, whether he plans to strengthen (a) early intervention and (b) prevention strategies to reduce the number of people entering the cancer pathway.",17,Department of Health and Social Care,false,false,[],false,false,4981.0,,,,2025-03-10T00:00:00,"To improve early intervention, NHS England is running the Help Us, Help You campaign, which was relaunched on 6 January 2025. The Help Us, Help You campaign seeks to address the barriers that are deterring patients from accessing the National Health Servi...","","",,,0,Cancer: Health Services,[],[],26377,Clive Jones,https://questions-statements.parliament.uk/written-questions/detail/2025-02-26/34114/,64694
1779363,4781,,Commons,true,2025-02-27T00:00:00,2025-03-05T00:00:00,34328,"To ask the Secretary of State for Health and Social Care, pursuant to the Answer of 3 February 2025 to Question 23858 on NHS Business Services Authority: Workplace Pensions, how many remedial pension savings statements (a) were required in total, (b) had ",17,Department of Health and Social Care,false,true,[],false,false,4444.0,,,,2025-03-10T00:00:00,"The NHS Business Services Authority (NHSBSA), the scheme administrator, has identified that 137,694 remedial pension savings statements are required. Of these, 60,630 statements have been calculated and issued, and 1,887 statements have been calculated an...","","",,2025-03-06T00:00:00,0,NHS Business Services Authority: Workplace Pensions,[],[],25805,Luke Evans,https://questions-statements.parliament.uk/written-questions/detail/2025-02-27/34328/,64708
1779502,5207,,Commons,true,2025-02-27T00:00:00,2025-03-03T00:00:00,34474,"To ask the Secretary of State for Health and Social Care, whether he plans to include proposals to (a) improve earlier diagnosis and (b) increase access to treatments of cholangiocarcinoma in the National Cancer Plan.",17,Department of Health and Social Care,false,false,[],false,false,4981.0,,,,2025-03-07T00:00:00,"My Rt Hon. Friend, the Secretary of State for Health and Social Care has announced that a National Cancer Plan for England will be published this year. The Prime Minister’s Health Mission sets the objective of building a National Health Service fit for th...","","",,,0,Bile Duct Cancer,[],[],26377,Clive Jones,https://questions-statements.parliament.uk/written-questions/detail/2025-02-27/34474/,64749
1779551,5207,,Commons,true,2025-02-27T00:00:00,2025-03-03T00:00:00,34485,"To ask the Secretary of State for Health and Social Care, with reference to page 11 of Cancer52 and GRAIL's report on improving diagnosis for rare and less common cancers, published in February 2025, what assessment he has made of the potential implicatio",17,Department of Health and Social Care,false,false,[],false,false,4981.0,,,,2025-03-07T00:00:00,"The Government is committed to supporting the National Health Service to diagnose cancer, including rare and less common cancers earlier and to treat them faster.We are improving public awareness of cancer signs and symptoms, streamlining referral routes,...","","",,,0,Rare Cancers,[],[],26377,Clive Jones,https://questions-statements.parliament.uk/written-questions/detail/2025-02-27/34485/,64754
1779072,5122,,Commons,true,2025-02-26T00:00:00,2025-03-03T00:00:00,34079,"To ask the Secretary of State for Science, Innovation and Technology, whether he plans to take steps to ensure that visual artists with limited financial means and technical know-how can determine (a) whether and (b) how their works have been used by AI f",216,"Department for Science, Innovation and Technology",false,false,[],false,false,4822.0,,,,2025-03-07T00:00:00,"The Government’s consultation on Copyright and AI has just closed. This included a proposal to require AI model developers to be more transparent about how they obtain their training material, whether from web crawlers and other forms of training for AI m...","","",,,0,Artificial Intelligence: Intellectual Property,[],[],26569,Manuela Perteghella,https://questions-statements.parliament.uk/written-questions/detail/2025-02-26/34079/,64816
1779071,5122,,Commons,true,2025-02-26T00:00:00,2025-03-03T00:00:00,34078,"To ask the Secretary of State for Science, Innovation and Technology, whether he plans to take steps to ensure that visual artists can identify (a) when and (b) from where their work has been ingested by operators of web crawlers and general-purpose artif",216,"Department for Science, Innovation and Technology",false,false,[],false,false,4822.0,,,,2025-03-07T00:00:00,"The Government’s consultation on Copyright and AI has just closed. This included a proposal to require AI model developers to be more transparent about how they obtain their training material, whether from web crawlers or other forms of training for AI mo...","","",,,0,Artificial Intelligence: Intellectual Property,[],[],26569,Manuela Perteghella,https://questions-statements.parliament.uk/written-questions/detail/2025-02-26/34078/,64818
1779070,5122,,Commons,true,2025-02-26T00:00:00,2025-03-03T00:00:00,34077,"To ask the Secretary of State for Science, Innovation and Technology, what assessment his Department has made of the potential impact of an opt-out for AI and copyright on (a) visual artists sharing their works online and (b) museums and galleries display",216,"Department for Science, Innovation and Technology",false,false,[],false,false,4822.0,,,,2025-03-07T00:00:00,"The Government’s consultation on Copyright and AI, which sought views on proposals to support the development and use of AI technology while continuing to reward human creators, has just closed The Government published an assessment of options alongside t...","","",,,0,Visual Arts: Artificial Intelligence and Copyright,[],[],26569,Manuela Perteghella,https://questions-statements.parliament.uk/written-questions/detail/2025-02-26/34077/,64825
1779553,5207,,Commons,true,2025-02-27T00:00:00,2025-03-03T00:00:00,34487,"To ask the Secretary of State for Health and Social Care, if he will take steps to ensure that GPs have access to clinical decision support tools for identifying rare or less common cancers.",17,Department of Health and Social Care,false,false,[],false,false,4981.0,,,,2025-03-07T00:00:00,"Improving diagnosis rates and access to treatment are key priorities for the Government for all cancer types, including rare and less common cancers.We are improving public awareness of cancer signs and symptoms, streamlining referral routes, and increasi...","","",,,0,Rare Cancers,[],[],26377,Clive Jones,https://questions-statements.parliament.uk/written-questions/detail/2025-02-27/34487/,64866
1779536,5207,,Commons,true,2025-02-27T00:00:00,2025-03-03T00:00:00,34483,"To ask the Secretary of State for Health and Social Care, what steps he is taking to improve research into innovative screening methods; and if he will commit to rapidly (a) funding, (b) piloting and (c) implementing screening programmes recommended by th",17,Department of Health and Social Care,false,false,[],false,false,4981.0,,,,2025-03-07T00:00:00,"My Rt Hon. Friend, the Secretary of State for Health and Social Care has invested significant funding into the National Institute for Health and Care Research (NIHR), which leads on research into screening programmes. For example, on 4 February 2025 the D...","","",,,0,Health: Screening,[],[],26377,Clive Jones,https://questions-statements.parliament.uk/written-questions/detail/2025-02-27/34483/,64868
1779537,5207,,Commons,true,2025-02-27T00:00:00,2025-03-03T00:00:00,34484,"To ask the Secretary of State for Health and Social Care, what steps his Department is taking to (a) increase public awareness of the (i) signs and (ii) symptoms of cancer and (b) encourage people to act on them.",17,Department of Health and Social Care,false,false,[],false,false,4981.0,,,,2025-03-07T00:00:00,I refer the Hon. Member to the answer given to the Hon. Member for Strangford on 23 January 2025 to Question 24851.,"","",,,0,Cancer: Health Education,[],[],26377,Clive Jones,https://questions-statements.parliament.uk/written-questions/detail/2025-02-27/34484/,64872
1779480,5207,,Commons,true,2025-02-27T00:00:00,2025-03-03T00:00:00,34471,"To ask the Secretary of State for Health and Social Care, what steps his Department is taking to help raise awareness of cholangiocarcinoma.",17,Department of Health and Social Care,false,false,[],false,false,4981.0,,,,2025-03-07T00:00:00,I refer the Hon. Member to the answer given to the Hon. Member for Strangford on 23 January 2025 to Question 24851.,"","",,,0,Bile Duct Cancer,[],[],26377,Clive Jones,https://questions-statements.parliament.uk/written-questions/detail/2025-02-27/34471/,64877
1779509,5207,,Commons,true,2025-02-27T00:00:00,2025-03-03T00:00:00,34480,"To ask the Secretary of State for Health and Social Care, what steps his Department is taking to increase the survival rates of people with (a) intrahepatic and (b) extrahepatic cholangiocarcinoma.",17,Department of Health and Social Care,false,false,[34472],false,false,4981.0,,,,2025-03-07T00:00:00,"The National Health Service is taking crucial steps to improve cancer outcomes for patients across England, including for intrahepatic and extrahepatic cholangiocarcinoma.For stageable cancers, such as cholangiocarcinoma, there is a clear link between ear...","","",,,0,Bile Duct Cancer,[],"[{'dateTabled': 2025-02-27T00:00:00, 'questionUin': 34472}]",26377,Clive Jones,https://questions-statements.parliament.uk/written-questions/detail/2025-02-27/34480/,64879
1779497,5207,,Commons,true,2025-02-27T00:00:00,2025-03-03T00:00:00,34472,"To ask the Secretary of State for Health and Social Care, what steps he is taking to increase the prognosis rate for cholangiocarcinoma.",17,Department of Health and Social Care,false,false,[34480],false,false,4981.0,,,,2025-03-07T00:00:00,"The National Health Service is taking crucial steps to improve cancer outcomes for patients across England, including for intrahepatic and extrahepatic cholangiocarcinoma.For stageable cancers, such as cholangiocarcinoma, there is a clear link between ear...","","",,,0,Bile Duct Cancer,[],"[{'dateTabled': 2025-02-27T00:00:00, 'questionUin': 34480}]",26377,Clive Jones,https://questions-statements.parliament.uk/written-questions/detail/2025-02-27/34472/,64880
1779499,5207,,Commons,true,2025-02-27T00:00:00,2025-03-03T00:00:00,34473,"To ask the Secretary of State for Health and Social Care, if he will hold discussions with NICE on the introduction of comprehensive guidance on the management of cholangiocarcinoma.",17,Department of Health and Social Care,false,false,[],false,false,4444.0,,,,2025-03-07T00:00:00,The National Institute for Health and Care Excellence has produced guidance through its technology appraisals programme recommending several medicines for use in the treatment of cholangiocarcinoma that are now funded by the National Health Service for el...,"","",,,0,Bile Duct Cancer: Medical Treatments,[],[],26377,Clive Jones,https://questions-statements.parliament.uk/written-questions/detail/2025-02-27/34473/,64902
1779014,5207,,Commons,true,2025-02-26T00:00:00,2025-03-03T00:00:00,34117,"To ask the Secretary of State for Health and Social Care, if he will create an action plan to tackle shortages of pancreatic enzyme replacement therapy drugs.",17,Department of Health and Social Care,false,false,[34116],false,false,4444.0,,,,2025-03-07T00:00:00,The Department currently has no plans to convene a roundtable regarding the shortages of pancreatic enzyme replacement therapy (PERT). The Department regularly engages with all suppliers of PERT to discuss the latest stock position and the steps that are ...,"","",,,0,Pancreatic Enzyme Replacement Therapy: Shortages,[],"[{'dateTabled': 2025-02-26T00:00:00, 'questionUin': 34116}]",26377,Clive Jones,https://questions-statements.parliament.uk/written-questions/detail/2025-02-26/34117/,64908
1779012,5207,,Commons,true,2025-02-26T00:00:00,2025-03-03T00:00:00,34116,"To ask the Secretary of State for Health and Social Care, if he will take steps to convene a roundtable of (a) pancreatic enzyme replacement therapy (PERT) manufacturers, (b) patient advocacy groups, (c) Government stakeholders and (d) other relevant stak",17,Department of Health and Social Care,false,false,[34117],false,false,4444.0,,,,2025-03-07T00:00:00,The Department currently has no plans to convene a roundtable regarding the shortages of pancreatic enzyme replacement therapy (PERT). The Department regularly engages with all suppliers of PERT to discuss the latest stock position and the steps that are ...,"","",,,0,Pancreatic Enzyme Replacement Therapy,[],"[{'dateTabled': 2025-02-26T00:00:00, 'questionUin': 34117}]",26377,Clive Jones,https://questions-statements.parliament.uk/written-questions/detail/2025-02-26/34116/,64909
1777517,1593,,Commons,true,2025-02-24T00:00:00,2025-02-26T00:00:00,32962,"To ask the Secretary of State for Foreign, Commonwealth and Development Affairs, whether he has plans to meet with his counterpart from the Turkish Republic of Northern Cyprus.",208,"Foreign, Commonwealth and Development Office",false,false,[],false,false,4264.0,,,,2025-03-06T00:00:00,The UK's long-standing position is not to recognise the so-called &quot;Turkish Republic of Northern Cyprus&quot; as an independent state. This is in accordance with several UN Security Council Resolutions and in line with the rest of the international co...,"","",,,0,Cyprus: Foreign Relations,[],[],11374,Sammy Wilson,https://questions-statements.parliament.uk/written-questions/detail/2025-02-24/32962/,65051
1779654,4434,,Commons,true,2025-02-28T00:00:00,2025-03-05T00:00:00,34615,"To ask the Secretary of State for the Home Department, what engagement she has had with the higher education sector ahead of the publication of the Legal Immigration White Paper.",1,Home Office,false,true,[],false,false,4253.0,,,,2025-03-05T00:00:00,"We keep all aspects of the immigration system under regular review, consulting with a wide range of experts and stakeholders.","","",,,0,Immigration: Higher Education,[],[],25324,Stephen Gethins,https://questions-statements.parliament.uk/written-questions/detail/2025-02-28/34615/,65465
1766898,5207,,Commons,true,2025-02-21T00:00:00,2025-02-25T00:00:00,32470,"To ask the Secretary of State for Health and Social Care, pursuant to the Answer of 6 February 2025 to Question 29713 on radiotherapy machines, when he plans to publish the funding allocation for the £70 million investment for replacing older radiotherapy",17,Department of Health and Social Care,false,false,[],false,false,4981.0,,,,2025-03-05T00:00:00,NHS England will be writing shortly to those trusts which have been allocated funding for a replacement machine. There are currently no plans to publish full details of the funding allocation.,"","",,,0,Radiotherapy: Medical Equipment,[],[],26377,Clive Jones,https://questions-statements.parliament.uk/written-questions/detail/2025-02-21/32470/,65515
1766904,5207,,Commons,true,2025-02-21T00:00:00,2025-02-25T00:00:00,32476,"To ask the Secretary of State for Health and Social Care, what steps his Department is taking to promote prostate cancer awareness month.",17,Department of Health and Social Care,false,false,"[32473, 32474, 32475]",false,false,4981.0,,,,2025-03-05T00:00:00,I refer the Hon. Member to the answer given to the Hon. Member for Strangford on 23 January 2025 to Question 24851.,"","",,,0,Prostate Cancer,[],"[{'dateTabled': 2025-02-21T00:00:00, 'questionUin': 32473}, {'dateTabled': 2025-02-21T00:00:00, 'questionUin': 32474}, {'dateTabled': 2025-02-21T00:00:00, 'questionUin': 32475}]",26377,Clive Jones,https://questions-statements.parliament.uk/written-questions/detail/2025-02-21/32476/,65527
1766903,5207,,Commons,true,2025-02-21T00:00:00,2025-02-25T00:00:00,32475,"To ask the Secretary of State for Health and Social Care, what steps his Department is taking to promote awareness of kidney cancer awareness month.",17,Department of Health and Social Care,false,false,"[32473, 32474, 32476]",false,false,4981.0,,,,2025-03-05T00:00:00,I refer the Hon. Member to the answer given to the Hon. Member for Strangford on 23 January 2025 to Question 24851.,"","",,,0,Kidney Cancer,[],"[{'dateTabled': 2025-02-21T00:00:00, 'questionUin': 32473}, {'dateTabled': 2025-02-21T00:00:00, 'questionUin': 32474}, {'dateTabled': 2025-02-21T00:00:00, 'questionUin': 32476}]",26377,Clive Jones,https://questions-statements.parliament.uk/written-questions/detail/2025-02-21/32475/,65528
1766902,5207,,Commons,true,2025-02-21T00:00:00,2025-02-25T00:00:00,32474,"To ask the Secretary of State for Health and Social Care, what steps his Department is taking to promote awareness of brain tumour awareness month.",17,Department of Health and Social Care,false,false,"[32473, 32475, 32476]",false,false,4981.0,,,,2025-03-05T00:00:00,I refer the Hon. Member to the answer given to the Hon. Member for Strangford on 23 January 2025 to Question 24851.,"","",,,0,Brain: Tumours,[],"[{'dateTabled': 2025-02-21T00:00:00, 'questionUin': 32473}, {'dateTabled': 2025-02-21T00:00:00, 'questionUin': 32475}, {'dateTabled': 2025-02-21T00:00:00, 'questionUin': 32476}]",26377,Clive Jones,https://questions-statements.parliament.uk/written-questions/detail/2025-02-21/32474/,65529
1766901,5207,,Commons,true,2025-02-21T00:00:00,2025-02-25T00:00:00,32473,"To ask the Secretary of State for Health and Social Care, what steps his Department is taking to promote awareness of oesophageal cancer month.",17,Department of Health and Social Care,false,false,"[32474, 32475, 32476]",false,false,4981.0,,,,2025-03-05T00:00:00,I refer the Hon. Member to the answer given to the Hon. Member for Strangford on 23 January 2025 to Question 24851.,"","",,,0,Oesophageal Cancer,[],"[{'dateTabled': 2025-02-21T00:00:00, 'questionUin': 32474}, {'dateTabled': 2025-02-21T00:00:00, 'questionUin': 32475}, {'dateTabled': 2025-02-21T00:00:00, 'questionUin': 32476}]",26377,Clive Jones,https://questions-statements.parliament.uk/written-questions/detail/2025-02-21/32473/,65530
1779073,5207,,Commons,true,2025-02-26T00:00:00,2025-03-03T00:00:00,34121,"To ask the Secretary of State for Health and Social Care, what his planned timetable is for replacing Professor Sir Mike Richards as chair of the UK National Screening Committee.",17,Department of Health and Social Care,false,true,[],false,false,4981.0,,,,2025-03-05T00:00:00,Professor Sir Mike Richards was appointed as Chair of the UK National Screening Committee (UK NSC) on 11 March 2022. Appointments to the UK NSC are made in line with the principles of public appointment as set out by the Office of the Commissioner for Pub...,"","",,2025-03-04T00:00:00,0,UK National Screening Committee,[],[],26377,Clive Jones,https://questions-statements.parliament.uk/written-questions/detail/2025-02-26/34121/,65538
1766978,5207,,Commons,true,2025-02-21T00:00:00,2025-02-25T00:00:00,32550,"To ask the Secretary of State for Health and Social Care, pursuant to the Answer of 18 February 2025 to Question 30436 on GPs, what proportion of the 38,000 additional roles recruited through the Additional Roles Reimbursement Scheme are GPs.",17,Department of Health and Social Care,false,false,[],false,false,4359.0,,,,2025-03-05T00:00:00,"Over 38,000 direct patient care roles such as pharmacists and physios have been recruited into practices and primary care networks (PCNs) from March 2019 to December 2024. This data does not include general practitioners (GPs) employed through the scheme....","","",,,0,General Practitioners: Recruitment,[],[],26377,Clive Jones,https://questions-statements.parliament.uk/written-questions/detail/2025-02-21/32550/,65588
1766977,5207,,Commons,true,2025-02-21T00:00:00,2025-02-25T00:00:00,32549,"To ask the Secretary of State for Health and Social Care, pursuant to the Answer of 18 February 2025 to Question 30436 on GPs, what progress he has made of recruiting more than 1,000 GPs through the Additional Roles Reimbursement Scheme.",17,Department of Health and Social Care,false,false,[],false,false,4359.0,,,,2025-03-05T00:00:00,"When the Government became aware of the reports of general practitioner (GP) unemployment amongst newly qualified GPs, we acted immediately and identified £82 million of additional funding to allow for newly qualified GPs to be employed through the Additi...","","",,,0,General Practitioners: Recruitment,[],[],26377,Clive Jones,https://questions-statements.parliament.uk/written-questions/detail/2025-02-21/32549/,65594
1766919,5207,,Commons,true,2025-02-21T00:00:00,2025-02-25T00:00:00,32491,"To ask the Secretary of State for Science, Innovation and Technology, if he will make it his policy to conduct a lessons learned review following the negotiations with AstraZeneca for investment in Speke.",216,"Department for Science, Innovation and Technology",false,false,[],false,false,4822.0,,,,2025-03-03T00:00:00,"AstraZeneca’s decision not to invest in Speke is deeply disappointing. The Government regularly reviews it’s grant process and routinely seeks applicant feedback. The Government also continues to engage positively with AstraZeneca, including on the new In...","","",,,0,AstraZeneca: Merseyside,[],[],26377,Clive Jones,https://questions-statements.parliament.uk/written-questions/detail/2025-02-21/32491/,66156
1767021,5122,,Commons,true,2025-02-21T00:00:00,2025-02-25T00:00:00,32593,"To ask the Secretary of State for Education, whether she plans to (a) reintroduce a Subject Knowledge Enhancement Grant for Religious Education (RE) and (b) increase recruitment of teachers of RE more broadly.",60,Department for Education,false,false,[32592],false,false,4125.0,,,,2025-03-03T00:00:00,The below tables show the number of candidates who received a religious education (RE) subject knowledge enhancement (SKE) grant in each month since October 2022.The previous government took the decision to cut funding for RE SKEs from April 2024 alongsid...,"","",,,0,Religion: Education,[],"[{'dateTabled': 2025-02-21T00:00:00, 'questionUin': 32592}]",26569,Manuela Perteghella,https://questions-statements.parliament.uk/written-questions/detail/2025-02-21/32593/,66254
1767020,5122,,Commons,true,2025-02-21T00:00:00,2025-02-25T00:00:00,32592,"To ask the Secretary of State for Education, what proportion of the successful applicants to secondary teacher training for Religious Education received a Subject Knowledge Enhancement grant in each month since September 2022 .",60,Department for Education,false,false,[32593],false,false,4125.0,,,,2025-03-03T00:00:00,The below tables show the number of candidates who received a religious education (RE) subject knowledge enhancement (SKE) grant in each month since October 2022.The previous government took the decision to cut funding for RE SKEs from April 2024 alongsid...,"","",,,0,Religion: Secondary Education,[],"[{'dateTabled': 2025-02-21T00:00:00, 'questionUin': 32593}]",26569,Manuela Perteghella,https://questions-statements.parliament.uk/written-questions/detail/2025-02-21/32592/,66255
1766635,5207,,Commons,true,2025-02-21T00:00:00,2025-02-25T00:00:00,32317,"To ask the Secretary of State for Science, Innovation and Technology, pursuant to the Answer of 14 February to Question 29747 on AstraZeneca, if he will place a copy of the requested letter in the House of Commons Library.",216,"Department for Science, Innovation and Technology",false,false,[],false,false,4822.0,,,,2025-03-03T00:00:00,"Due to commercial confidentiality considerations, we are unable to place the requested letter in the House of Commons Library. As with any application for Government grant funding of this nature, all cases undergo rigorous due diligence, which assesses wh...","","",,,0,AstraZeneca,[],[],26377,Clive Jones,https://questions-statements.parliament.uk/written-questions/detail/2025-02-21/32317/,66397
1766394,4527,,Commons,true,2025-02-21T00:00:00,2025-02-25T00:00:00,32020,"To ask the Secretary of State for Environment, Food and Rural Affairs, how many meetings (a) he and (b) Minsters from his Department have had with (i) growers and (ii) fruit growers in the last 12 months; and when did those meetings take place.",13,"Department for Environment, Food and Rural Affairs",false,false,[32019],false,false,4382.0,,,,2025-03-03T00:00:00,We recognise the specific needs of the horticulture sector. Defra ministers and officials meet regularly with a variety of growers (including a number of Producer Organisation members) from across the sector to discuss a wide range of issues. This allows ...,"","",,,0,Farmers,[],"[{'dateTabled': 2025-02-21T00:00:00, 'questionUin': 32019}]",25398,Helen Whately,https://questions-statements.parliament.uk/written-questions/detail/2025-02-21/32020/,66718
1766393,4527,,Commons,true,2025-02-21T00:00:00,2025-02-25T00:00:00,32019,"To ask the Secretary of State for Environment, Food and Rural Affairs, pursuant to the Answer of 28 November 2024 to Question 15461 on Agriculture: Subsidies, when officials from his Department met with growers in the last 12 months; and what type of grow",13,"Department for Environment, Food and Rural Affairs",false,false,[32020],false,false,4382.0,,,,2025-03-03T00:00:00,We recognise the specific needs of the horticulture sector. Defra ministers and officials meet regularly with a variety of growers (including a number of Producer Organisation members) from across the sector to discuss a wide range of issues. This allows ...,"","",,,0,Farmers,[],"[{'dateTabled': 2025-02-21T00:00:00, 'questionUin': 32020}]",25398,Helen Whately,https://questions-statements.parliament.uk/written-questions/detail/2025-02-21/32019/,66719
